Real		Imaginary
-1.12937		-1.84943
0.242399		-3.55476
-5.96577		-5.45727
2.95975		-4.96922
1.86161		1.72469
-8.36468		-0.224686
7.8651		-0.812562
4.10214		4.30438
2.80309		6.23132
-0.0715744		-1.21583
-4.87822		0.887554
-12.7071		-7.11834
-4.61662		3.00841
5.89986		6.73793
-3.26295		-1.01913
-6.99145		2.61118
-6.39021		6.90165
-1.89111		-6.98577
5.70955		2.31074
-0.157288		-5.81538
-3.38997		-2.30006
-9.07387		-3.83086
-11.6449		4.26312
0.612231		4.16268
7.86821		-0.88266
7.60246		1.03841
-1.26563		-6.45116
-10.4874		3.52017
0.402718		0.39141
-0.843957		0.200535
-1.74925		0.443418
-2.31598		-1.60633
-4.24358		-4.52524
1.38855		-1.50736
7.14848		1.88353
-5.17715		-2.9025
-8.2175		-5.59955
6.0281		-0.0617608
4.46018		7.96484
1.07264		2.77679
-4.87903		-0.505313
2.92863		-1.72075
-0.457205		1.23181
-5.32093		12.4535
-9.31395		3.92723
6.56727		-4.54645
14.3266		-3.12508
10.547		-3.49443
3.85855		-6.25118
3.92758		1.29499
-5.04455		1.57014
1.05711		1.46399
1.98864		-1.59471
5.87872		-1.69926
-3.82271		-3.21997
4.32547		-2.41207
3.31171		-3.57604
-6.8838		-0.116542
8.49741		-0.874878
1.96872		0.622831
10.6211		-2.5179
8.70969		1.65959
-1.71269		-3.52426
-0.995959		0.532446
9.30817		-0.899046
-1.83701		10.2644
2.43562		-3.95538
0.47744		3.64379
8.04556		-1.42186
-1.45448		-3.285
-2.1339		5.17189
6.4556		-2.45546
0.880148		3.6139
1.28482		-6.32697
0.397376		-12.8252
-10.8979		-0.14452
-3.26046		3.59358
-1.36254		0.211455
-5.65148		0.298584
2.16696		3.02062
-1.16369		-4.25912
0.0773136		4.35532
6.67815		10.4448
0.444434		7.27499
3.99387		2.60826
0.625446		6.93919
2.62259		3.14705
-0.555804		-0.173345
-2.0965		-1.63317
-2.38973		2.05147
-0.519829		-1.53937
0.844549		4.51308
3.56451		1.4346
6.36835		-3.43831
1.92278		3.55092
-6.82385		1.58682
0.444191		3.21507
6.85651		-5.74452
-5.01939		-1.99664
-2.45229		4.57863
-4.64585		5.65672
3.3055		3.4085
-3.24555		4.68368
0.0735441		1.86536
-3.14335		3.76516
-4.66632		3.98819
-1.70385		5.45728
-4.24628		5.45411
-2.60461		0.223829
2.28347		-1.45894
0.434868		5.1052
2.07421		-1.30006
10.6664		5.65499
0.351044		4.11491
5.74855		3.39777
2.52693		3.39413
3.42802		0.806182
2.89813		1.1602
7.26978		3.21511
-0.082741		5.60234
-0.145668		3.39348
-0.117189		-1.7077
-1.32079		0.201697
-4.79896		-6.31334
-3.03444		-2.39825
1.15969		-1.01987
-1.91604		1.56535
1.43204		5.1286
-2.87311		0.356025
-0.82914		-4.4814
4.0957		-0.520401
-0.664765		-6.17791
-0.263126		-2.68649
0.871121		-0.590276
-4.76141		1.78052
-2.44893		-0.703966
-2.38643		1.81702
-1.38727		3.33509
2.96264		0.413857
5.49854		-1.56456
-4.85152		-0.0207746
-6.75313		2.66969
-0.809065		-1.99631
-0.613216		0.412959
-0.741857		6.39305
0.488005		0.626675
4.28637		2.17824
-0.235182		3.97207
4.03752		-0.165538
1.53178		-7.22529
-2.43687		5.2344
-1.24286		-4.57351
-1.91939		-7.55548
-5.8177		-0.230837
-0.728425		-4.46029
3.30399		-3.25376
-2.24078		1.97367
5.30801		-0.315751
3.41961		-0.191456
-1.27115		8.80192
1.63979		7.2188
-4.71843		5.84151
0.980554		6.34987
-5.00663		-5.68471
-6.40226		0.650006
-3.63513		1.70236
-3.18703		-9.6416
-5.3409		-14.4548
5.36232		3.53801
-4.30988		-2.8148
7.17325		-6.79537
-3.17872		-5.86234
-7.06904		-0.751792
3.28305		-2.23329
-5.79019		-5.87969
-1.18772		-4.71448
7.15292		-3.90381
-1.36663		1.71316
11.0576		-2.61145
2.39003		1.30013
-1.64819		-3.04532
1.48054		-3.49847
-4.97446		5.77013
-8.06934		6.36744
-4.59611		1.26432
-6.0548		-4.08716
4.66375		8.87647
5.3938		2.75102
-2.76007		-8.19097
-1.09579		4.7128
9.48121		4.3872
3.5441		1.75227
11.0713		-4.6597
3.83665		-1.58092
-0.392383		-6.14498
1.38827		-1.01917
-1.11066		4.10728
-3.36907		-6.51638
0.477465		4.59362
-2.02999		-6.548
-3.88282		-1.6309
-4.80654		2.20943
-1.67748		0.881452
-1.10174		3.69983
0.571912		1.07904
9.31012		-3.30405
-1.85209		-0.811145
1.7794		2.45703
-3.02239		-1.48421
-1.60452		-2.2465
3.78977		-0.570109
6.64346		1.53092
-2.66295		4.417
0.319115		1.61527
4.6835		3.52946
0.998879		0.849185
7.58012		1.71199
0.644877		1.89092
5.91032		-8.28872
2.3914		0.856353
4.54232		0.199196
-1.03042		-9.43807
8.24413		-1.97919
7.51389		-7.27135
0.583987		-12.8085
-2.12021		0.946903
3.35711		3.28123
4.18992		1.43497
-5.33284		0.472262
-4.85183		5.20183
-4.24582		0.843438
2.21751		9.94031
-1.78205		-1.55598
-3.10079		-4.39475
-3.90947		-1.74157
7.73503		2.5351
2.81961		-4.33697
1.25369		8.54839
3.82186		4.2764
-2.26424		-5.40845
2.63407		-5.17071
-0.185894		2.26255
-1.92134		1.60081
2.66812		2.20232
0.291826		9.0232
-2.34387		1.30767
0.70799		-6.7214
-4.68114		6.62422
0.0532167		6.69588
6.25329		-1.93253
-1.95184		0.528477
4.48742		-9.14356
-0.560111		3.38714
-4.80842		9.5203
2.95847		-0.758111
-3.46931		6.22605
4.50023		3.55891
0.916042		4.50582
4.35706		-6.98834
0.00420103		7.37934
-5.31579		1.59407
-3.77063		-6.52697
-1.68076		-2.67421
-6.56445		-0.764823
-5.67191		-3.05636
-1.39243		-0.520423
5.70008		-6.43032
-4.40246		4.32846
-5.73317		0.759639
6.04255		7.52789
-2.74236		-1.52455
0.54876		4.51169
-0.509312		-11.8263
-1.8564		2.45165
-1.71968		-0.795159
0.481033		1.02852
2.9631		8.72605
2.5332		5.29881
3.014		-1.02883
-1.72929		-4.4024
-3.37355		-5.18354
-2.64974		0.785628
0.602366		-4.98098
-9.15638		2.95778
-7.69924		-5.52331
2.80116		-4.52924
-1.33691		0.333497
-1.56283		-11.2738
-1.17696		-1.15105
1.82345		6.52623
9.79984		-2.25778
3.13082		0.53266
4.39259		-0.38982
-0.191351		-3.97768
-1.31052		4.35765
1.01142		2.46097
10.2566		-7.87869
0.945113		2.24073
-10.0734		-2.54609
-7.70347		2.95727
-4.79709		0.300916
-6.86833		4.10158
12.4342		1.51024
5.42825		-7.47716
1.49158		-0.0591697
3.08158		7.30539
-4.72219		-2.10436
4.16764		-2.52597
8.71254		-0.334114
1.68136		7.85452
6.48518		-3.80303
-2.77391		5.90994
-0.846825		-3.11065
-1.79408		6.61864
-5.97791		5.83705
0.197667		-0.593096
1.84026		12.2833
-2.07091		9.70196
-0.204404		-5.12319
-1.54569		-7.78708
1.46048		1.8353
-3.14611		-5.38229
-6.03324		-1.18453
-0.409745		1.01429
-1.42799		-0.997907
-3.8059		-1.94504
5.64645		-3.63186
-1.93214		3.918
5.58543		3.97186
2.40783		-1.68324
-7.62003		-5.49606
-3.63478		1.4049
-5.56814		-1.74213
-0.409218		-2.32739
-4.28864		4.76479
0.198752		2.95562
4.77181		0.424681
-0.76861		-5.65969
-2.10628		0.0801262
4.64246		-8.39628
-8.65138		1.09596
-5.01635		-0.747358
2.07859		-0.473644
7.88085		8.14799
2.19549		5.04875
1.96079		1.79728
-0.511717		0.258652
4.12877		6.24358
1.23784		6.72062
3.51058		1.94842
-0.104065		6.49677
9.03622		2.17066
1.63916		0.372242
-0.681053		1.59374
-5.09877		2.63808
7.98532		-0.390417
3.32362		1.01609
-12.2347		5.9743
7.22464		-1.28546
-2.40024		0.648142
-1.19964		-9.10325
-3.42759		-2.06148
-3.61531		-1.22865
1.08484		-3.71123
-2.16684		-2.82097
1.74622		6.12659
4.53476		5.37366
-5.2935		-1.05414
3.23108		1.92162
-0.847585		-5.21371
-0.558753		-2.08306
-4.92545		2.10186
0.0125427		-4.67111
3.89882		-3.32726
-1.40427		5.59136
-2.48486		4.59383
3.56506		-3.84672
8.64957		-4.54732
2.94913		-7.84026
0.413096		2.96799
-3.45619		1.51738
-3.63381		6.98351
6.32083		4.33479
-2.42144		-3.12561
0.806397		-2.94735
-0.804663		0.963853
-3.04295		-6.42058
3.32563		2.53782
10.2864		8.23469
-0.0322625		4.36812
3.79384		3.14687
6.59169		-2.43642
3.99887		2.83698
-4.03968		-0.576833
-11.149		12.0015
2.98691		-4.05336
2.60074		2.38973
4.30308		10.3398
1.52072		-6.88066
1.06388		-0.859706
-2.4913		1.84063
-8.33681		0.975518
-0.898528		7.65593
0.862363		-4.63106
0.571776		-3.28073
-2.79409		-1.95417
5.79094		-8.61699
-5.06115		4.13899
0.834751		-1.02248
7.08932		0.286099
-1.08108		-1.95859
-0.0464667		1.25809
-4.73299		3.76602
4.69414		2.82443
1.11133		4.59515
-3.80361		4.90262
-4.07026		7.75834
-0.973613		-3.93613
6.36975		-0.031038
-4.17845		-5.38187
-12.1536		-0.502441
-1.67205		-1.34564
1.13635		10.1252
2.52078		9.93151
3.19886		-1.0496
-6.8232		1.2357
-1.63972		2.76043
-0.821401		-1.27905
1.17337		-3.62809
0.205101		-2.65099
-0.00481465		1.21171
-7.77796		8.34993
8.39674		1.08709
-4.30139		5.02843
-6.06633		-2.56979
-4.18965		-4.39178
-0.608775		-2.60928
-9.42407		-0.940671
-1.9882		0.190649
4.13833		-3.45423
2.19203		1.0087
-6.6147		-4.57993
-0.757825		-1.73451
0.238355		3.98735
3.48087		-0.853374
3.30847		-2.29315
0.572846		2.29904
-5.92993		-2.50243
-2.46394		-5.45951
3.15211		-1.85651
3.40805		2.67145
4.03533		-6.00132
1.55502		4.71468
10.0103		3.71964
4.82841		-2.71738
-2.50255		9.47808
2.12724		-3.50337
-4.94478		-1.52508
0.562559		-5.07778
4.77281		-2.09326
7.48556		1.02012
-1.61443		4.88402
0.744785		-3.58494
5.34159		0.860412
-0.634969		0.50222
1.76183		0.0624417
-3.26205		3.19485
-4.76688		5.27111
-2.56472		-0.643128
-0.478151		-5.41762
8.04696		0.084776
-11.9012		-7.11665
-0.803543		2.47011
0.962766		6.02842
2.83299		2.23914
-3.76991		3.96751
3.43964		2.4154
-1.85943		-1.37027
-2.28548		-2.69877
3.61031		-1.3126
1.99715		-3.76275
-1.04962		1.90927
2.94875		5.32805
-5.08076		3.10002
2.67338		0.150302
-5.30363		2.9048
3.71671		0.557248
4.02471		1.80615
-0.814902		-0.673297
-7.22501		2.49138
0.101208		0.766296
-9.96472		2.16549
3.56167		9.16335
1.44518		0.409673
2.07636		-3.41997
-6.26673		-3.52229
2.43241		0.0580431
4.3557		2.2357
0.0337595		6.2126
-4.41397		4.4129
1.76375		4.4948
3.54451		1.59769
-2.1657		-4.3505
-4.69232		-2.52021
-5.69871		0.311617
-0.0313185		2.99644
5.66217		-4.54163
-0.887521		3.81824
-4.3051		-2.11356
6.4647		-1.82305
4.32668		11.0244
-0.89535		5.63656
0.843223		2.24412
-0.0599083		-0.520756
-0.739805		4.44174
0.792501		-3.93536
-8.66247		-5.31483
1.22106		0.981818
-0.303828		-8.82744
-0.82673		8.40104
4.733		2.90559
-6.49754		-2.9237
-5.71181		-2.0246
-7.01659		-0.590177
6.26413		1.15577
-3.06924		-1.95372
-1.29822		-0.954562
3.92347		-2.90606
6.70723		-11.3592
1.85109		6.68858
4.77624		-0.866694
-3.03912		5.5008
-1.24519		1.22498
-6.2856		1.12451
5.16889		7.76194
-0.611091		0.827844
2.25736		2.85706
-1.32334		-3.9399
2.08214		4.8547
3.34885		5.7861
8.2889		4.04826
3.6043		8.11516
3.12442		-1.97364
5.55256		-5.73694
-5.47143		-2.64637
6.27065		1.44931
-3.30128		-3.81093
3.63786		3.77612
0.383764		9.77551
2.28823		-4.15762
-2.28515		-6.53992
-5.81533		5.60802
0.281443		-1.34238
-9.41747		0.410464
-1.33677		-3.19333
3.13045		0.84692
-1.76968		1.50769
2.57118		-1.07445
-12.3402		4.31419
-7.97248		1.03256
-1.11722		2.61923
0.258132		-0.185069
0.0230748		2.77742
4.70673		7.90541
4.48065		5.34109
2.84136		6.38831
0.452976		-9.8436
-4.85755		2.3807
-8.4892		2.27462
-5.87147		11.4755
5.13513		9.8177
-1.13844		-10.2159
10.3388		-9.0949
5.40932		5.02714
0.0712238		4.8077
4.9926		10.927
-1.54325		-1.69892
-7.29811		-6.1627
-2.12832		3.89496
1.24597		-2.48503
-6.23297		-6.58866
-3.2357		-5.14638
-2.67484		0.257605
-0.862379		-2.46617
-2.54402		8.35299
-3.90343		0.151818
0.122483		-5.77932
-2.00927		-1.93138
-3.34041		-4.73518
1.52398		-1.2589
-2.12207		-0.225317
-0.618921		-5.40064
-5.69452		-4.31136
4.61573		-4.05993
-7.48869		-2.49444
2.01114		1.80557
0.92044		-4.25555
-3.43504		-2.82445
3.98902		-0.217736
-9.77877		-2.52857
11.8066		8.11759
-3.97148		0.377231
2.51671		-2.03351
-2.13962		1.30048
13.9755		0.0351068
-2.70764		10.5611
-0.287122		-4.09811
0.707276		-1.3417
7.05347		-1.1127
-3.81903		7.2413
-5.34366		-2.516
-5.20868		-0.970683
-1.15702		7.24191
0.187277		-5.13
0.377791		-3.64752
-0.705604		4.32646
-6.7508		3.85514
2.50892		0.312446
-2.64674		-1.3567
-1.81428		1.12155
3.94385		9.00849
-6.43259		-2.70418
-8.37334		-1.06949
-6.42957		-2.68187
-4.47653		1.63346
-2.90961		1.02274
-1.66227		-2.27997
2.34572		-5.75656
-6.88942		1.67702
-6.20888		0.111183
0.667552		-4.24237
-3.04241		-3.49035
-2.84368		6.69644
0.67525		0.838754
4.40874		4.0897
9.41005		-1.83924
3.53688		4.14012
3.59503		-2.10872
0.483908		-2.18629
-4.54314		-1.70925
1.6996		0.980242
-0.652594		0.00550863
3.58656		4.69335
7.08748		7.0787
3.39236		-1.13892
-3.29777		2.22616
-1.54274		-3.94394
-4.10217		2.68452
6.28213		-1.17246
1.78523		8.19568
6.17374		-1.2011
1.00854		-7.01708
-3.51256		1.9903
2.94651		3.52021
1.31483		5.55003
0.756166		-4.3873
2.11234		4.01689
-6.91323		-14.6316
-6.2406		-8.0956
4.06036		-7.73505
3.08265		6.77772
-1.51639		4.13941
4.49598		1.44928
-0.949911		-2.72202
1.18687		3.10987
2.23446		9.05437
-6.91299		-1.04286
1.05768		-4.19315
0.471835		6.95419
1.0422		4.75517
-5.0826		-12.3758
-1.67217		-1.07066
-1.97054		-2.19318
1.32758		4.74186
2.85463		2.65449
0.199175		-11.9274
-3.12791		-0.112957
-3.83266		2.53852
5.82075		-3.07749
-1.442		-3.33571
12.1128		2.51177
8.16733		2.94451
-3.80195		-6.10306
-5.98844		1.78531
0.0125828		1.08495
1.01958		1.38895
-9.25052		0.272822
2.71788		-13.7768
-0.0846068		0.305758
-3.99899		-0.90394
-2.21774		-1.62002
-6.75737		3.98832
10.2108		-3.95347
-0.227599		-2.42995
-8.02549		1.10703
-8.79716		2.20102
-1.49965		-0.305965
-2.27518		1.45867
2.35245		-4.2953
9.28766		-6.84462
0.960385		6.28059
-2.17984		-3.78261
-2.70824		2.89256
3.91955		-1.13382
-0.117415		-6.25194
-10.913		0.682921
3.35885		1.20511
-3.18974		-8.54534
-1.27253		-1.85346
-4.84811		-2.52712
2.7513		-1.71965
-5.94265		-7.1977
-0.576532		-6.55513
1.79038		-2.61487
-0.949335		-2.92527
2.95872		-1.15378
7.63229		8.4515
3.54783		-2.32858
0.733433		7.38382
-1.2632		-1.44184
5.61909		6.20343
7.10708		-0.764841
-6.81949		-2.64471
-1.99833		3.4284
-0.116326		9.97498
-4.7092		-2.73118
1.04054		-7.37761
-2.27211		0.45564
6.94759		1.1448
2.29741		-0.8703
6.20357		-6.77241
-0.884245		3.9239
-1.65094		-12.3544
3.64405		10.1325
2.86407		-0.18996
-0.000158611		2.17071
2.40247		-6.08706
-2.50809		-11.433
3.0719		-5.06062
-6.57038		2.64455
0.0609645		-8.88178e-16
-6.57038		-2.64455
3.0719		5.06062
-2.50809		11.433
2.40247		6.08706
-0.000158611		-2.17071
2.86407		0.18996
3.64405		-10.1325
-1.65094		12.3544
-0.884245		-3.9239
6.20357		6.77241
2.29741		0.8703
6.94759		-1.1448
-2.27211		-0.45564
1.04054		7.37761
-4.7092		2.73118
-0.116326		-9.97498
-1.99833		-3.4284
-6.81949		2.64471
7.10708		0.764841
5.61909		-6.20343
-1.2632		1.44184
0.733433		-7.38382
3.54783		2.32858
7.63229		-8.4515
2.95872		1.15378
-0.949335		2.92527
1.79038		2.61487
-0.576532		6.55513
-5.94265		7.1977
2.7513		1.71965
-4.84811		2.52712
-1.27253		1.85346
-3.18974		8.54534
3.35885		-1.20511
-10.913		-0.682921
-0.117415		6.25194
3.91955		1.13382
-2.70824		-2.89256
-2.17984		3.78261
0.960385		-6.28059
9.28766		6.84462
2.35245		4.2953
-2.27518		-1.45867
-1.49965		0.305965
-8.79716		-2.20102
-8.02549		-1.10703
-0.227599		2.42995
10.2108		3.95347
-6.75737		-3.98832
-2.21774		1.62002
-3.99899		0.90394
-0.0846068		-0.305758
2.71788		13.7768
-9.25052		-0.272822
1.01958		-1.38895
0.0125828		-1.08495
-5.98844		-1.78531
-3.80195		6.10306
8.16733		-2.94451
12.1128		-2.51177
-1.442		3.33571
5.82075		3.07749
-3.83266		-2.53852
-3.12791		0.112957
0.199175		11.9274
2.85463		-2.65449
1.32758		-4.74186
-1.97054		2.19318
-1.67217		1.07066
-5.0826		12.3758
1.0422		-4.75517
0.471835		-6.95419
1.05768		4.19315
-6.91299		1.04286
2.23446		-9.05437
1.18687		-3.10987
-0.949911		2.72202
4.49598		-1.44928
-1.51639		-4.13941
3.08265		-6.77772
4.06036		7.73505
-6.2406		8.0956
-6.91323		14.6316
2.11234		-4.01689
0.756166		4.3873
1.31483		-5.55003
2.94651		-3.52021
-3.51256		-1.9903
1.00854		7.01708
6.17374		1.2011
1.78523		-8.19568
6.28213		1.17246
-4.10217		-2.68452
-1.54274		3.94394
-3.29777		-2.22616
3.39236		1.13892
7.08748		-7.0787
3.58656		-4.69335
-0.652594		-0.00550863
1.6996		-0.980242
-4.54314		1.70925
0.483908		2.18629
3.59503		2.10872
3.53688		-4.14012
9.41005		1.83924
4.40874		-4.0897
0.67525		-0.838754
-2.84368		-6.69644
-3.04241		3.49035
0.667552		4.24237
-6.20888		-0.111183
-6.88942		-1.67702
2.34572		5.75656
-1.66227		2.27997
-2.90961		-1.02274
-4.47653		-1.63346
-6.42957		2.68187
-8.37334		1.06949
-6.43259		2.70418
3.94385		-9.00849
-1.81428		-1.12155
-2.64674		1.3567
2.50892		-0.312446
-6.7508		-3.85514
-0.705604		-4.32646
0.377791		3.64752
0.187277		5.13
-1.15702		-7.24191
-5.20868		0.970683
-5.34366		2.516
-3.81903		-7.2413
7.05347		1.1127
0.707276		1.3417
-0.287122		4.09811
-2.70764		-10.5611
13.9755		-0.0351068
-2.13962		-1.30048
2.51671		2.03351
-3.97148		-0.377231
11.8066		-8.11759
-9.77877		2.52857
3.98902		0.217736
-3.43504		2.82445
0.92044		4.25555
2.01114		-1.80557
-7.48869		2.49444
4.61573		4.05993
-5.69452		4.31136
-0.618921		5.40064
-2.12207		0.225317
1.52398		1.2589
-3.34041		4.73518
-2.00927		1.93138
0.122483		5.77932
-3.90343		-0.151818
-2.54402		-8.35299
-0.862379		2.46617
-2.67484		-0.257605
-3.2357		5.14638
-6.23297		6.58866
1.24597		2.48503
-2.12832		-3.89496
-7.29811		6.1627
-1.54325		1.69892
4.9926		-10.927
0.0712238		-4.8077
5.40932		-5.02714
10.3388		9.0949
-1.13844		10.2159
5.13513		-9.8177
-5.87147		-11.4755
-8.4892		-2.27462
-4.85755		-2.3807
0.452976		9.8436
2.84136		-6.38831
4.48065		-5.34109
4.70673		-7.90541
0.0230748		-2.77742
0.258132		0.185069
-1.11722		-2.61923
-7.97248		-1.03256
-12.3402		-4.31419
2.57118		1.07445
-1.76968		-1.50769
3.13045		-0.84692
-1.33677		3.19333
-9.41747		-0.410464
0.281443		1.34238
-5.81533		-5.60802
-2.28515		6.53992
2.28823		4.15762
0.383764		-9.77551
3.63786		-3.77612
-3.30128		3.81093
6.27065		-1.44931
-5.47143		2.64637
5.55256		5.73694
3.12442		1.97364
3.6043		-8.11516
8.2889		-4.04826
3.34885		-5.7861
2.08214		-4.8547
-1.32334		3.9399
2.25736		-2.85706
-0.611091		-0.827844
5.16889		-7.76194
-6.2856		-1.12451
-1.24519		-1.22498
-3.03912		-5.5008
4.77624		0.866694
1.85109		-6.68858
6.70723		11.3592
3.92347		2.90606
-1.29822		0.954562
-3.06924		1.95372
6.26413		-1.15577
-7.01659		0.590177
-5.71181		2.0246
-6.49754		2.9237
4.733		-2.90559
-0.82673		-8.40104
-0.303828		8.82744
1.22106		-0.981818
-8.66247		5.31483
0.792501		3.93536
-0.739805		-4.44174
-0.0599083		0.520756
0.843223		-2.24412
-0.89535		-5.63656
4.32668		-11.0244
6.4647		1.82305
-4.3051		2.11356
-0.887521		-3.81824
5.66217		4.54163
-0.0313185		-2.99644
-5.69871		-0.311617
-4.69232		2.52021
-2.1657		4.3505
3.54451		-1.59769
1.76375		-4.4948
-4.41397		-4.4129
0.0337595		-6.2126
4.3557		-2.2357
2.43241		-0.0580431
-6.26673		3.52229
2.07636		3.41997
1.44518		-0.409673
3.56167		-9.16335
-9.96472		-2.16549
0.101208		-0.766296
-7.22501		-2.49138
-0.814902		0.673297
4.02471		-1.80615
3.71671		-0.557248
-5.30363		-2.9048
2.67338		-0.150302
-5.08076		-3.10002
2.94875		-5.32805
-1.04962		-1.90927
1.99715		3.76275
3.61031		1.3126
-2.28548		2.69877
-1.85943		1.37027
3.43964		-2.4154
-3.76991		-3.96751
2.83299		-2.23914
0.962766		-6.02842
-0.803543		-2.47011
-11.9012		7.11665
8.04696		-0.084776
-0.478151		5.41762
-2.56472		0.643128
-4.76688		-5.27111
-3.26205		-3.19485
1.76183		-0.0624417
-0.634969		-0.50222
5.34159		-0.860412
0.744785		3.58494
-1.61443		-4.88402
7.48556		-1.02012
4.77281		2.09326
0.562559		5.07778
-4.94478		1.52508
2.12724		3.50337
-2.50255		-9.47808
4.82841		2.71738
10.0103		-3.71964
1.55502		-4.71468
4.03533		6.00132
3.40805		-2.67145
3.15211		1.85651
-2.46394		5.45951
-5.92993		2.50243
0.572846		-2.29904
3.30847		2.29315
3.48087		0.853374
0.238355		-3.98735
-0.757825		1.73451
-6.6147		4.57993
2.19203		-1.0087
4.13833		3.45423
-1.9882		-0.190649
-9.42407		0.940671
-0.608775		2.60928
-4.18965		4.39178
-6.06633		2.56979
-4.30139		-5.02843
8.39674		-1.08709
-7.77796		-8.34993
-0.00481465		-1.21171
0.205101		2.65099
1.17337		3.62809
-0.821401		1.27905
-1.63972		-2.76043
-6.8232		-1.2357
3.19886		1.0496
2.52078		-9.93151
1.13635		-10.1252
-1.67205		1.34564
-12.1536		0.502441
-4.17845		5.38187
6.36975		0.031038
-0.973613		3.93613
-4.07026		-7.75834
-3.80361		-4.90262
1.11133		-4.59515
4.69414		-2.82443
-4.73299		-3.76602
-0.0464667		-1.25809
-1.08108		1.95859
7.08932		-0.286099
0.834751		1.02248
-5.06115		-4.13899
5.79094		8.61699
-2.79409		1.95417
0.571776		3.28073
0.862363		4.63106
-0.898528		-7.65593
-8.33681		-0.975518
-2.4913		-1.84063
1.06388		0.859706
1.52072		6.88066
4.30308		-10.3398
2.60074		-2.38973
2.98691		4.05336
-11.149		-12.0015
-4.03968		0.576833
3.99887		-2.83698
6.59169		2.43642
3.79384		-3.14687
-0.0322625		-4.36812
10.2864		-8.23469
3.32563		-2.53782
-3.04295		6.42058
-0.804663		-0.963853
0.806397		2.94735
-2.42144		3.12561
6.32083		-4.33479
-3.63381		-6.98351
-3.45619		-1.51738
0.413096		-2.96799
2.94913		7.84026
8.64957		4.54732
3.56506		3.84672
-2.48486		-4.59383
-1.40427		-5.59136
3.89882		3.32726
0.0125427		4.67111
-4.92545		-2.10186
-0.558753		2.08306
-0.847585		5.21371
3.23108		-1.92162
-5.2935		1.05414
4.53476		-5.37366
1.74622		-6.12659
-2.16684		2.82097
1.08484		3.71123
-3.61531		1.22865
-3.42759		2.06148
-1.19964		9.10325
-2.40024		-0.648142
7.22464		1.28546
-12.2347		-5.9743
3.32362		-1.01609
7.98532		0.390417
-5.09877		-2.63808
-0.681053		-1.59374
1.63916		-0.372242
9.03622		-2.17066
-0.104065		-6.49677
3.51058		-1.94842
1.23784		-6.72062
4.12877		-6.24358
-0.511717		-0.258652
1.96079		-1.79728
2.19549		-5.04875
7.88085		-8.14799
2.07859		0.473644
-5.01635		0.747358
-8.65138		-1.09596
4.64246		8.39628
-2.10628		-0.0801262
-0.76861		5.65969
4.77181		-0.424681
0.198752		-2.95562
-4.28864		-4.76479
-0.409218		2.32739
-5.56814		1.74213
-3.63478		-1.4049
-7.62003		5.49606
2.40783		1.68324
5.58543		-3.97186
-1.93214		-3.918
5.64645		3.63186
-3.8059		1.94504
-1.42799		0.997907
-0.409745		-1.01429
-6.03324		1.18453
-3.14611		5.38229
1.46048		-1.8353
-1.54569		7.78708
-0.204404		5.12319
-2.07091		-9.70196
1.84026		-12.2833
0.197667		0.593096
-5.97791		-5.83705
-1.79408		-6.61864
-0.846825		3.11065
-2.77391		-5.90994
6.48518		3.80303
1.68136		-7.85452
8.71254		0.334114
4.16764		2.52597
-4.72219		2.10436
3.08158		-7.30539
1.49158		0.0591697
5.42825		7.47716
12.4342		-1.51024
-6.86833		-4.10158
-4.79709		-0.300916
-7.70347		-2.95727
-10.0734		2.54609
0.945113		-2.24073
10.2566		7.87869
1.01142		-2.46097
-1.31052		-4.35765
-0.191351		3.97768
4.39259		0.38982
3.13082		-0.53266
9.79984		2.25778
1.82345		-6.52623
-1.17696		1.15105
-1.56283		11.2738
-1.33691		-0.333497
2.80116		4.52924
-7.69924		5.52331
-9.15638		-2.95778
0.602366		4.98098
-2.64974		-0.785628
-3.37355		5.18354
-1.72929		4.4024
3.014		1.02883
2.5332		-5.29881
2.9631		-8.72605
0.481033		-1.02852
-1.71968		0.795159
-1.8564		-2.45165
-0.509312		11.8263
0.54876		-4.51169
-2.74236		1.52455
6.04255		-7.52789
-5.73317		-0.759639
-4.40246		-4.32846
